slug,id,title,level,grades,type,topics,stepCount,requirements,summary,outcome,imageFile,shopUrl
"cadette--robotics-1-programming-robots","ca800712-fd77-4664-b317-0b3b1c3d2941","Robotics 1: Programming Robots","Cadette","6-8","badge","Technology and Innovation","5","1. Learn about robots | 2. Build a robot part: simple sensors | 3. Make a box model robot with sensors | 4. Learn about programming | 5. Write a program for a robot","To help you understand how robots work, learn about the parts that make up a robot. Get started with electronics by making a simple sensor, something robots use to function without human operators. Then practice coding robots using important programming concepts like functions and loops.","When you’ve earned this badge, you'll understand how robots work and how to control them.","images/cadette/cadette--robotics-1-programming-robots.png","https://www.girlscoutshop.com/Cadette-Programming-Robots-Badge"
"cadette--robotics-2-designing-robots","030e7caa-2fa1-4fe9-a466-9ec601d0645a","Robotics 2: Designing Robots","Cadette","6-8","badge","Technology and Innovation","5","1. Pick a challenge | 2. Explore possible solutions | 3. Plan your prototype | 4. Build a prototype | 5. Get feedback on your robot","Build a prototype of a new kind of robot that could help someone to overcome a daily obstacle. Decide on a challenge, brainstorm solutions, plan, build a prototype, and test it to see how well it meets the challenge.","When you’ve earned this badge, you'll know how to design a robot and build a prototype.","images/cadette/cadette--robotics-2-designing-robots.png","https://www.girlscoutshop.com/Cadette-Designing-Robots-Badge"
"cadette--robotics-3-showcasing-robots","9136e1e3-3504-4d58-ad9e-f46c0eb8964b","Robotics 3: Showcasing Robots","Cadette","6-8","badge","Technology and Innovation","5","1. Learn about robotics events and organizations | 2. Create a presentation about your robot | 3. Present your robot pitch to others for feedback | 4. Find out about robotics opportunities for teens | 5. See robot makers and robots in action","After engineers build a working version of their robots, they release them to the public. They may enter them into challenges and competitions or market them through a website or crowd-funding campaign. Now that you’ve built your robot, share your design with others and explore a future in robotics.","When you’ve earned this badge, you'll know how to share your robot designs with the world.","images/cadette/cadette--robotics-3-showcasing-robots.png","http://girlscoutshop.com/Cadette-Showcasing-Robots-Badge"
"cadette--science-of-happiness","664467eb-67c0-4758-bf44-57f0eefddb38","Science of Happiness","Cadette","6-8","badge","Balanced Living","5","1. Make yourself happier | 2. Think differently for happiness | 3. Get happy through others | 4. Do a helpful happiness experiment | 5. Create a happiness action plan","Find out how scientists measure happiness and put their results into action.","When you've earned this badge, you'll know how to use the science of happiness to make your world the happiest place it can be. This badge comes in a packet that includes the Digital Movie Maker, Eating for You, Public Speaker, Science of Happiness, and Screenwriter badges","images/cadette/cadette--science-of-happiness.png","http://www.girlscoutshop.com/CADETTE-SCIENCE-OF-HAPPINESS-BADGE"
"cadette--screenwriter","113d3359-b853-415e-9f83-ef9253d3c408","Screenwriter","Cadette","6-8","badge","Art and Imagination","5","1. Decide what makes a good script good | 2. Come up with an idea for a story | 3. Get to know your characters | 4. Build the plot | 5. Write a 12-page script—and share it!","Try your hand at writing for the big (or small) screen.","When you've earned this badge, you'll know how to create a screenplay for a show or movie. This badge comes in a packet that includes the Digital Movie Maker, Eating for You, Public Speaker, Science of Happiness, and Screenwriter badges.","images/cadette/cadette--screenwriter.png","http://www.girlscoutshop.com/CADETTE-SCREENWRITER-BADGE"
"cadette--space-science-researcher","852e7826-e31e-47eb-8f7f-6d95c89d94f9","Space Science Researcher","Cadette","6-8","badge","Your World Near and Far","5","1. What more can you see? | 2. Explore “invisible” light | 3. See the stars in a new way | 4. Expand your vision | 5. Conserve the night sky","Observe and explore light, deepening your understanding of the Sun, stars, and other objects in space.","When you've earned this badge, you’ll understand more about the amazing properties of light and how you use it to make discoveries about the Universe and space science.","images/cadette/cadette--space-science-researcher.png","https://www.girlscoutshop.com/cadette-space-science-researcher-badge"
"cadette--special-agent","8a2c576f-f27c-46fc-85b1-122c390c7163","Special Agent","Cadette","6-8","badge","Sports and Recreation","5","1. Investigate investigation | 2. Reveal reality | 3. Try the science | 4. Key in to body language | 5. Practice the art of detection","Use your investigative mind to take on the many roles of a special agent: detective, scientist, psychologist, enforcer of the law.","When you've earned this badge, you'll know secrets from the worlds of forensic science and criminal psychology. This badge comes in a packet that includes the Book Artist, Woodworker, Special Agent, Trailblazing, and Babysitter badges.","images/cadette/cadette--special-agent.png","http://www.girlscoutshop.com/CADETTE-SPECIAL-AGENT-BADGE"
"junior--trailblazing","a0a53fed-d90f-4271-b868-91e66035f46b","Trailblazing","Junior","4-5","badge","Outdoor Adventure","5","1. Start planning your adventure | 2. Get your body and your teamwork skills ready | 3. Create your menu | 4. Gain some trailblazing know-how | 5. Head out on the trail","Gain new outdoor skills when you stay at least one night at a backwoods or primitive site.","When you've earned this badge, you'll know how to take a safe and fun overnight backpacking trip. This badge comes in a packet that includes the Book Artist, Woodworker, Special Agent, Trailblazing, and Babysitter badges.","images/junior/junior--trailblazing.png","http://www.girlscoutshop.com/CADETTE-TRAILBLAZING-BADGE"
"cadette--trees","95cfc52b-76cb-4fbf-8e6a-68af1aec312a","Trees","Cadette","6-8","badge","Animals and Nature","5","1. Try some tree fun | 2. Dig into the amazing science of trees | 3. Make a creative project starring trees | 4. Explore the connection between people and trees | 5. Help trees thrive","Find out all about trees: from the shade to the science, the fruit to the forest, and the legends to the lumber.","When you've earned this badge, you'll have gone to the root of what trees are all about—and branched out as a naturalist.","images/cadette/cadette--trees.png","http://www.girlscoutshop.com/CADETTE-TREES-BADGE"
"cadette--woodworker","5a57e7df-476a-4d25-8d78-b7ab85a0d1ab","Woodworker","Cadette","6-8","badge","Art and Imagination","5","1. Swing a hammer | 2. Keep it level | 3. Use a screwdriver | 4. Saw some wood | 5. Build something yourself","Find out how to use wood to make stylish, useful things for yourself and others.","When you've earned this badge, you'll know how to use some basic tools to make simple woodworking projects. This badge comes in a packet that includes the Book Artist, Woodworker, Special Agent, Trailblazing, and Babysitter badges.","images/cadette/cadette--woodworker.png","http://www.girlscoutshop.com/CADETTE-WOODWORKER-BADGE"
"senior--adventure-camper","258f1ebb-0116-418f-98fc-f09bc4d0cef9","Adventure Camper","Senior","9-10","badge","Outdoor Adventure","5","1. Plan your adventure camping trip | 2. Gather your camping gear | 3. Plan and prepare your trip meals | 4. Use a camping skill on your trip | 5. Go adventure camping","Find out how to add overnight camping to an outdoor adventure, such as kayaking, mountain biking, or rock climbing.","When you’ve earned this badge, you’ll have planned and gone on a camping trip that includes adventure activities with a group of Girl Scouts or family members.","images/senior/senior--adventure-camper.png","http://www.girlscoutshop.com/Senior-Adventure-Camper-Badge"
"senior--adventurer","e53f48a6-7d88-49cd-a3cb-52a5d549fcaa","Adventurer","Senior","9-10","badge","Outdoor Adventure","5","1. Enhance your adventure | 2. Get in the team spirit—and refine your teamwork | 3. Know your gear | 4. Plan your service to the great outdoors | 5. Capture the adventure","Go on a multiday high-adventure challenge: rock climbing, spelunking, ice caving, skiing, canoeing, kayaking, biking, rafting—or a combination!","When you've earned this badge, you'll know how to go on a multiday outdoor adventure trip with friends and Girl Scout sisters. This badge comes in a packet that includes the Textile Artist, Room Makeover, Truth Seeker, Adventurer, and Car Care badges.","images/senior/senior--adventurer.png","http://www.girlscoutshop.com/SENIOR-ADVENTURER-BADGE"
"senior--behind-the-ballot","6b8d8b70-fe1a-47b8-99a2-7dcc8c6a8884","Behind the Ballot","Senior","9-10","badge","Your World Near and Far","5","1. Find out more about elections | 2. Investigate the ins and outs of voting | 3. Get out the vote | 4. Plan a campaign | 5. Explore voting in other countries","Learn about the importance of voting and find out about the electoral process in the United States and around the world.","When you've earned this badge, you'll know the importance of voting and how people get elected to office.","images/senior/senior--behind-the-ballot.png","http://www.girlscoutshop.com/SENIOR-BEHIND-THE-BALLOT-BADGE"
"senior--business-etiquette","818c3da6-d896-4d20-abe7-91b84a343424","Business Etiquette","Senior","9-10","badge","Balanced Living","5","1. Communicate with style and confidence | 2. Ace an interview | 3. Try your hand at negotiating | 4. Explore how to act on the job | 5. Network with flair","Learn the basic business manners that will allow you to showcase just what you're capable of.","When you've earned this badge, you'll know the kind of savvy you'll need to be successful in the business world. This badge comes in a packet that includes the Traveler, Voice for Animals, Game Visionary, Social Innovator, and Business Etiquette badges.","images/senior/senior--business-etiquette.png","http://www.girlscoutshop.com/SENIOR-BUSINESS-ETIQUETTE-BADGE?utm_campaign=National_Site&utm_medium=National_Site_Image&utm_source=Badge_Explorer"
